ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
618	0,2,2,0,0,0,1,0,0,3	0,0,0,0,0,1,1,0,0,0	0,0,1,1,2,2,0,2,0,1	0,0,0,1,0,0,0,0,0,0	150	75
622	1,3,1,2,1,1,1,3,3,2	7,1,2,3,2,0,2,3,0,6	2,1,1,3,2,2,4,0,1,1	0,4,3,3,2,2,4,3,3,2	99	75
623	0,0,0,0,0,0,0,0,0,1	0,0,0,0,1,1,1,0,0,2	0,1,0,0,0,2,0,0,0,0	3,0,1,0,3,1,1,0,0,0	106	75
624	0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,1,0,1,0	0,1,1,0,0,0,1,0,0,0	0,0,1,0,2,0,1,0,0,0	150	75
628	0,0,0,0,0,0,0,0,0,0	5,6,3,8,7,5,8,9,2,7	1,0,0,0,0,0,0,0,0,0	5,2,4,4,8,3,5,4,1,8	150	75
630	55,31,40,45,32,43,38,51,46,63	9,7,6,12,10,14,12,13,8,4	42,45,35,36,37,55,55,49,63,57	7,6,3,6,11,7,7,6,5,17	150	75
631	15,28,18,20,23,23,14,20,19,23	1,0,0,0,0,0,0,1,0,0	18,19,23,16,19,23,25,27,21,19	0,0,0,1,0,0,0,1,0,0	86	75
632	40,52,58,66,53,54,50,53,42,53	0,1,2,2,1,1,6,3,1,2	56,50,46,59,51,60,66,50,50,70	2,1,1,3,2,2,2,3,4,4	94	75
633	63,78,79,89,86,54,59,84,59,85	0,1,0,0,0,1,0,0,0,0	78,66,81,71,83,87,98,79,66,65	0,0,0,0,0,0,0,1,0,1	102	75
634	19,19,17,19,16,23,19,26,19,18	2,1,1,2,0,2,0,1,0,0	31,17,6,15,33,18,20,13,29,29	1,0,0,0,0,0,0,0,1,1	150	75
635	2,0,1,2,1,1,0,0,1,0	1,0,0,1,0,0,0,0,0,1	2,1,0,0,0,2,0,0,1,1	0,0,0,0,2,0,1,1,0,0	83	75
636	3,2,0,2,2,2,1,0,1,1	0,2,2,2,2,2,1,0,2,1	1,3,2,0,1,3,1,1,5,7	0,0,0,0,1,1,0,1,1,5	83	75
637	1,0,1,0,1,1,0,0,0,0	0,0,0,0,1,0,0,0,0,0	1,1,0,0,1,0,1,0,1,0	0,0,0,0,0,0,0,0,0,0	83	75
640	6,3,4,4,6,7,5,2,9,5	0,0,0,0,0,0,0,0,0,0	9,2,5,3,8,3,5,13,15,14	0,0,0,0,0,1,0,0,0,0	150	75
641	0,0,0,2,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,1,0,0,0,1,0,0,0,0	1,0,0,0,0,0,0,0,0,0	79	75
643	67,86,107,95,72,59,44,63,71,84	1,2,3,0,0,1,1,1,2,0	68,57,57,65,99,77,82,80,72,62	0,1,0,1,0,0,0,2,0,0	132	75
644	34,41,58,43,35,34,24,33,35,45	0,0,0,0,0,0,0,0,1,0	40,34,25,41,46,33,44,38,41,27	1,0,0,0,0,0,0,0,0,0	132	75
645	34,41,58,43,35,34,24,32,35,43	0,0,0,0,0,0,0,0,0,0	40,34,25,41,46,33,45,38,41,27	0,0,1,0,0,0,0,0,0,0	132	75
646	1,0,0,1,0,0,0,1,0,0	18,21,24,21,26,11,8,19,10,19	0,0,0,0,0,0,1,0,0,0	30,29,24,21,21,23,18,13,12,16	80	75
648	7,6,9,9,6,6,12,8,15,10	28,43,38,48,26,21,34,40,37,41	5,8,9,9,12,6,14,9,9,15	32,41,28,42,31,43,54,35,40,31	109	75
649	3,10,12,13,7,0,8,2,7,5	37,24,37,47,39,30,33,47,33,45	7,5,6,9,6,4,9,7,10,7	35,34,28,32,30,26,46,38,42,26	131	75
652	9,13,16,9,14,3,10,12,15,12	0,0,0,0,0,0,0,0,0,0	12,8,8,6,12,11,9,12,11,10	0,0,0,1,0,0,0,0,0,0	150	75
653	9,13,16,9,15,3,10,12,15,14	1,0,1,0,0,0,0,1,0,0	12,8,9,6,13,11,8,12,12,9	0,0,1,0,1,0,0,0,0,0	150	75
655	19,21,29,16,20,11,16,14,18,18	0,0,0,0,2,0,0,0,0,0	23,14,15,10,24,17,16,24,20,15	0,1,1,0,1,0,0,0,1,0	150	75
656	18,25,17,21,25,22,15,19,20,20	1,0,0,0,1,2,0,0,0,2	25,15,24,26,20,17,19,20,26,37	0,0,0,0,0,0,0,0,0,0	150	75
657	1,0,0,1,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0	150	75
659	4,5,1,4,1,0,4,4,7,3	1,3,3,3,0,0,1,2,2,1	1,6,5,1,7,3,3,3,6,5	3,0,0,0,1,1,1,2,2,0	150	75
663	9,8,3,11,11,7,9,13,8,10	0,0,0,0,0,0,0,0,0,0	5,9,4,8,7,4,2,11,7,5	0,0,0,0,2,0,0,0,0,0	150	75
665	5,2,1,7,6,2,3,1,2,2	0,0,0,0,0,0,0,0,0,0	2,2,6,5,2,6,4,5,6,2	0,0,0,0,0,0,1,0,0,0	80	75
666	2,0,3,2,1,2,2,2,5,1	1,1,5,0,2,0,5,1,1,2	2,3,6,4,0,2,7,2,5,5	3,1,6,4,3,3,4,4,0,1	79	75
667	2,0,4,4,3,5,3,3,9,5	2,1,3,1,2,1,3,0,2,1	3,6,7,6,4,5,11,2,7,7	1,5,4,1,2,3,5,1,1,3	125	75
668	2,0,5,4,3,5,3,3,9,5	0,2,1,5,1,3,3,4,0,1	3,8,7,6,4,6,12,4,7,7	3,0,2,3,8,8,1,3,3,2	133	75
669	1,1,6,2,4,3,6,2,5,6	2,1,3,1,2,1,3,0,2,1	4,4,7,6,7,6,8,4,2,3	1,5,4,1,2,3,5,1,1,3	121	75
670	1,1,7,2,4,3,6,2,5,6	0,2,1,5,1,3,3,4,0,1	4,6,7,6,7,7,9,6,2,3	3,0,2,3,8,8,1,3,3,2	129	75
671	2,1,4,1,2,1,3,0,2,1	0,2,1,5,1,3,3,4,0,1	1,7,4,1,2,4,6,3,1,3	3,0,2,3,8,8,1,3,3,2	83	75
672	10,9,10,15,11,12,9,10,13,11	0,0,0,0,0,0,3,0,1,0	14,5,6,4,12,12,14,10,12,16	0,0,0,0,0,1,0,0,1,0	82	75
673	13,17,17,20,17,15,7,20,17,21	2,1,0,0,0,0,0,0,2,1	21,13,14,16,14,20,24,8,8,10	0,0,1,0,1,0,1,0,1,0	150	75
674	18,25,23,31,23,29,12,30,33,35	2,5,0,0,0,0,0,5,2,3	34,15,17,28,27,40,41,10,18,18	4,2,0,0,1,1,2,2,0,0	150	75
675	269,281,289,254,239,302,237,281,280,318	0,1,0,0,2,0,0,0,0,0	291,251,307,263,280,238,287,259,291,354	1,0,0,0,0,1,0,0,0,0	150	75
676	111,135,121,159,157,121,135,135,131,157	1,0,0,0,0,1,0,0,0,0	146,135,119,140,141,138,184,121,170,136	0,0,0,0,0,1,0,1,1,0	150	75
677	0,1,0,0,1,0,0,1,0,0	1,4,0,3,2,3,2,2,0,4	0,1,0,0,0,0,0,0,0,0	7,4,3,0,6,7,3,4,2,3	88	75
679	12,12,8,7,8,7,7,5,6,4	41,38,40,43,35,39,37,30,49,49	6,4,12,5,7,7,5,6,7,8	40,33,35,48,38,39,53,56,52,45	81	75
680	0,1,0,0,1,1,0,0,0,0	0,0,0,0,0,0,0,0,3,0	0,3,0,0,0,0,1,0,0,0	0,0,0,0,1,1,1,0,2,0	150	75
681	0,1,0,0,0,1,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,2,0,0,0,0,1,0,0,0	0,0,1,0,0,0,0,1,0,0	150	75
682	305,312,358,378,288,431,331,315,349,336	505,509,556,544,474,555,521,470,507,614	351,317,316,344,317,337,371,280,396,391	525,542,562,566,568,474,532,486,563,569	150	75
689	24,39,25,37,29,17,15,26,18,31	49,50,64,60,42,16,43,41,41,37	30,30,19,21,25,34,34,28,27,17	54,40,36,62,68,61,71,49,35,25	142	75
693	1,1,0,5,3,0,1,2,0,2	1,0,0,0,0,1,0,0,0,0	0,2,1,3,0,0,2,1,0,0	0,0,0,0,0,0,0,0,0,0	150	75
694	9,12,9,19,16,10,9,18,5,14	39,48,24,35,26,27,32,23,38,36	6,9,7,8,9,14,9,6,13,16	24,37,25,26,32,33,57,36,27,26	108	75
695	40,39,25,45,26,42,32,35,29,42	0,0,4,0,2,2,0,2,2,0	44,46,29,30,46,36,29,35,48,28	3,1,0,0,2,1,2,0,1,0	150	75
697	67,106,112,101,73,91,89,66,98,85	81,107,82,71,73,67,65,60,85,80	83,86,73,96,106,97,93,90,121,89	89,74,82,79,90,71,97,91,79,87	87	75
698	14,48,40,33,22,22,28,14,25,31	1,0,4,1,2,3,0,1,0,0	26,27,23,33,38,30,27,25,46,28	2,0,1,0,0,0,1,1,7,2	87	75
699	28,34,22,33,33,32,27,20,29,25	1,4,2,5,7,1,0,1,1,1	30,42,29,41,46,23,25,22,38,33	4,2,4,3,1,3,2,3,5,5	88	75
700	4,1,1,2,4,3,3,1,2,1	0,1,1,3,1,1,3,2,0,0	3,0,1,1,1,1,1,1,1,3	2,1,1,3,1,4,1,0,0,0	145	75
701	8,5,6,7,6,8,3,2,4,5	22,33,23,38,27,19,20,23,25,24	3,7,8,3,8,4,6,2,6,6	25,27,38,36,26,27,29,28,34,24	85	75
702	16,12,10,14,10,16,11,12,11,20	314,300,313,297,249,339,301,291,304,309	22,18,15,7,11,14,8,16,15,13	315,255,296,282,303,306,316,293,328,377	150	75
703	199,223,257,209,223,174,179,168,189,276	89,114,100,98,82,97,66,78,103,97	220,197,178,182,246,228,236,195,202,216	87,83,89,113,109,97,95,102,91,89	150	75
705	9,22,12,18,18,11,8,18,14,8	31,52,41,34,31,24,22,22,32,32	11,14,8,13,20,14,13,7,7,6	38,35,31,25,34,33,43,34,27,19	87	75
706	0,0,0,0,0,0,0,0,0,1	8,14,18,15,21,11,4,14,12,12	0,0,0,0,0,0,0,0,0,0	11,7,14,16,14,9,12,10,8,3	150	75
711	39,58,49,49,52,46,28,42,46,56	1,2,0,0,1,1,0,0,2,1	62,45,40,41,51,48,31,44,51,49	0,1,2,0,3,2,0,1,0,3	150	75
713	217,252,254,293,236,232,226,218,242,281	0,1,1,0,0,0,0,0,0,0	253,225,233,243,219,204,227,248,235,255	0,0,0,0,1,0,0,0,0,0	150	75
714	0,0,0,0,0,0,0,0,0,0	11,3,2,7,5,5,9,2,5,6	0,0,0,0,0,0,1,0,0,0	5,3,7,8,4,4,13,8,10,7	150	75
715	21,22,29,36,26,23,16,25,26,28	0,0,0,0,0,0,0,0,0,0	31,30,30,25,26,37,23,28,20,23	0,0,0,0,0,0,1,0,0,0	114	75
716	11,25,17,18,16,13,20,16,16,19	15,18,12,11,8,14,11,20,12,20	27,13,17,17,16,19,27,22,19,17	12,19,19,18,13,15,21,15,17,15	150	75
717	7,9,10,8,9,7,3,12,8,7	0,2,3,4,0,1,0,1,0,2	12,7,9,10,4,8,11,6,9,8	4,1,1,3,3,3,1,2,0,0	150	75
718	0,0,0,0,0,0,0,1,1,0	41,29,35,38,40,22,20,35,35,37	0,1,1,0,1,1,0,0,0,2	46,45,57,33,40,39,45,63,42,23	99	75
719	63,62,62,60,67,38,39,51,53,48	0,0,0,0,0,0,0,0,0,0	66,35,64,48,61,54,70,57,59,53	2,0,0,1,0,0,0,2,0,1	139	75
720	364,483,464,488,441,491,396,361,404,482	0,0,0,0,0,1,0,0,0,0	499,403,432,476,444,482,476,499,502,494	0,0,0,0,1,1,0,2,0,1	150	75
722	5,7,5,5,9,2,3,5,4,6	64,46,54,51,57,31,38,49,49,44	7,3,4,1,8,6,3,9,4,2	56,56,60,43,51,50,58,53,40,37	81	75
723	147,209,182,174,185,230,182,194,202,257	3,11,3,7,14,8,3,5,4,2	224,187,181,172,206,187,200,204,244,195	2,8,6,9,5,5,5,5,7,9	93	75
724	145,206,180,173,182,226,178,193,200,252	0,0,1,0,0,0,0,0,0,0	217,184,177,167,204,183,197,204,239,191	0,0,0,0,0,0,0,0,1,0	150	75
725	1,1,2,0,0,0,1,0,1,1	212,263,199,237,191,173,157,179,161,186	3,0,1,0,1,0,0,0,0,0	210,183,160,216,244,197,212,194,171,137	104	75
726	0,0,0,0,0,0,0,2,0,0	0,1,1,0,1,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,1,2,1,0,1	80	75
727	9,20,16,7,8,7,9,14,12,6	0,3,3,0,4,2,0,5,1,2	12,4,12,2,7,6,15,14,13,19	1,1,0,1,2,0,2,1,0,6	92	75
729	80,50,55,102,79,43,64,69,42,55	220,197,213,244,168,126,176,181,188,168	61,42,26,54,77,39,53,43,83,89	243,141,74,149,260,121,153,136,289,319	119	75
730	32,49,50,56,46,39,45,66,47,43	0,0,3,0,0,0,0,1,0,0	40,61,50,34,55,48,57,60,63,42	1,0,0,0,2,0,0,0,1,1	86	75
731	24,30,24,29,24,24,15,24,14,24	0,0,0,1,0,0,0,0,0,0	17,27,9,14,25,34,32,31,23,18	0,0,0,0,0,0,0,0,0,0	111	75
736	0,0,0,0,0,0,0,0,0,1	18,30,25,21,24,11,16,17,14,20	0,0,1,0,0,0,1,0,1,0	22,15,15,21,27,16,29,22,18,4	132	75
737	0,0,0,0,0,0,0,0,0,0	13,28,22,25,18,12,6,22,23,24	0,0,1,0,0,0,0,0,2,1	28,13,18,19,20,13,12,20,14,6	87	75
739	18,17,13,14,29,4,13,13,15,11	0,0,0,0,0,0,0,0,0,0	10,15,11,25,32,13,12,17,8,3	0,0,0,0,0,0,0,1,0,0	143	75
741	5,5,5,4,0,3,4,4,11,12	1,4,0,4,2,3,1,1,3,2	6,2,7,1,4,2,8,4,5,4	2,2,1,0,4,1,3,0,2,1	97	75
742	6,7,6,7,4,5,6,6,12,19	1,4,0,4,2,3,1,1,3,2	6,3,10,4,7,5,13,5,10,5	2,2,1,0,4,1,3,0,2,1	111	75
743	1,2,2,3,4,2,2,2,1,7	0,0,1,0,0,0,0,0,0,0	0,1,3,3,3,3,5,1,5,1	0,0,0,0,0,0,0,0,0,0	89	75
744	51,42,41,54,40,32,36,42,50,48	3,2,1,3,0,1,1,3,1,0	48,47,28,57,71,52,58,41,44,36	1,2,0,1,1,0,1,0,0,1	150	75
745	3,8,6,14,8,7,4,14,14,4	0,0,0,0,0,0,0,0,0,0	12,3,14,10,11,12,9,9,12,15	0,0,0,0,0,0,0,1,0,0	150	75
746	38,29,34,38,39,22,24,32,29,25	0,0,1,0,0,0,0,0,0,0	23,27,27,20,31,36,30,33,30,43	0,0,0,1,1,0,0,0,1,0	150	75
747	23,23,27,30,23,8,18,29,16,26	39,44,53,71,45,26,32,31,43,54	22,26,26,26,33,22,27,19,19,21	48,50,40,35,45,56,58,51,50,19	81	75
750	117,123,109,116,90,145,100,123,119,144	0,0,0,0,0,0,0,0,0,1	113,102,102,109,98,92,119,106,139,130	0,0,1,0,1,0,0,0,0,0	99	75
751	3,2,2,1,0,1,0,0,0,1	1,4,5,7,7,3,6,5,4,14	1,0,2,1,0,1,1,0,3,0	9,6,8,3,6,7,11,4,10,4	87	75
752	2,1,3,0,2,0,1,1,0,3	3,1,1,2,3,2,0,2,1,3	2,2,4,2,1,1,2,0,1,1	5,2,1,2,0,3,3,0,5,0	148	75
753	0,0,0,0,0,0,1,0,3,0	55,49,44,50,50,49,33,46,54,66	0,0,0,2,2,0,0,2,2,2	42,46,46,48,53,42,53,48,36,40	107	75
754	84,63,81,62,66,85,70,69,62,62	8,5,6,6,5,6,2,4,5,15	64,55,86,78,75,65,67,69,77,76	7,8,2,6,12,6,4,4,7,11	126	75
755	38,54,39,63,40,61,38,48,54,55	1,1,0,1,1,2,1,1,0,0	52,54,59,59,62,48,57,51,47,44	0,0,2,0,0,0,1,2,0,0	84	75
756	2,2,1,2,1,3,0,1,2,4	11,11,15,10,9,8,6,10,10,6	4,2,0,1,2,1,3,1,1,2	5,5,11,4,3,5,3,3,12,13	137	75
757	32,30,29,27,32,21,22,25,29,36	1,1,0,1,1,1,0,1,1,0	37,27,38,24,20,30,39,29,30,25	2,0,1,0,1,0,0,0,0,1	107	75
758	0,0,0,1,1,0,1,1,0,0	0,1,0,1,1,1,1,2,0,1	0,1,0,0,0,0,2,0,0,0	3,2,0,0,1,2,1,1,1,0	150	75
759	28,29,37,28,26,15,25,24,13,30	3,5,4,0,2,0,1,2,0,0	38,27,23,24,31,29,21,25,33,24	4,2,6,4,5,1,3,1,4,5	150	75
760	398,429,447,438,447,340,358,379,420,402	2,0,1,1,1,1,0,1,1,0	397,358,358,317,434,409,456,376,410,324	2,0,0,0,1,1,1,1,1,1	84	75
761	4,2,4,2,2,2,1,5,2,0	1,1,2,5,2,0,1,0,3,4	6,4,2,4,4,0,3,2,0,3	1,3,0,6,7,4,2,1,3,2	150	75
762	4,1,3,1,2,0,1,3,2,0	0,1,4,2,2,1,1,0,2,2	2,3,0,0,4,0,3,2,0,2	2,1,0,1,1,2,3,3,5,1	150	75
763	49,62,64,51,62,41,46,59,48,59	86,95,90,103,93,60,62,66,83,75	67,49,46,65,56,48,60,47,45,37	87,76,85,85,88,88,101,75,64,68	120	75
764	5,7,1,3,0,4,3,5,3,6	14,32,17,20,19,21,14,19,14,17	1,3,2,3,5,3,7,2,2,1	12,22,15,18,16,20,27,13,13,13	90	75
765	367,402,418,440,432,333,347,388,366,421	0,0,0,0,0,0,0,0,0,0	422,365,389,409,452,394,421,434,381,298	0,0,0,1,0,0,0,0,0,0	150	75
767	14,18,13,22,17,24,9,19,17,18	39,36,46,46,38,62,46,36,37,46	21,13,17,19,25,14,14,15,26,26	52,46,39,42,34,47,32,33,46,44	150	75
769	10,2,6,4,8,3,7,2,5,9	2,0,0,0,0,0,0,0,0,0	4,9,8,6,3,8,9,7,2,7	0,0,0,0,1,0,1,0,0,0	150	75
770	58,66,68,66,54,61,59,55,71,66	0,0,0,0,0,0,0,0,0,0	64,64,69,65,84,77,71,56,51,64	0,0,0,0,0,0,1,0,0,0	150	75
771	168,224,180,168,170,161,146,129,154,190	77,158,92,87,82,124,86,94,96,89	161,171,125,202,174,185,206,122,176,192	103,133,71,133,86,105,99,123,113,139	129	75
772	12,15,12,10,12,13,7,8,15,14	1,0,2,2,0,0,0,0,0,0	13,10,14,18,10,8,18,14,17,23	0,2,0,0,1,0,1,0,0,0	102	75
773	15,23,24,20,27,15,17,13,21,19	7,11,6,17,10,11,6,10,5,7	19,14,20,27,18,12,29,28,27,32	10,10,5,12,7,10,11,4,6,9	102	75
774	5,2,6,3,1,3,2,8,2,7	2,5,5,1,0,1,5,1,4,1	1,5,2,4,7,6,2,7,9,5	7,2,1,1,7,5,11,6,5,2	150	75
775	0,1,1,1,0,0,2,1,0,1	176,177,219,172,164,215,161,197,182,206	2,0,0,0,0,0,0,0,0,0	191,192,174,166,182,204,188,182,207,193	91	75
776	27,34,25,27,23,25,23,24,29,24	12,10,11,20,15,13,14,15,11,15	23,19,27,29,28,21,28,15,28,32	22,13,10,14,19,11,19,14,19,21	86	75
777	1,1,1,0,2,1,1,1,0,0	12,7,15,6,13,12,15,11,10,12	0,0,0,0,0,1,3,2,1,2	9,9,11,12,12,19,9,16,14,10	84	75
778	0,0,0,0,0,0,0,0,0,0	16,7,11,15,7,12,9,14,15,8	0,0,0,0,0,1,0,1,0,0	12,7,8,7,15,13,19,10,8,4	82	75
779	17,11,10,17,17,16,8,5,19,10	4,2,0,4,1,3,3,4,1,1	15,11,10,16,12,12,15,11,12,28	3,2,2,3,3,1,3,1,3,2	112	75
780	16,9,17,14,15,19,13,14,10,11	5,4,6,9,4,3,6,8,6,6	10,17,13,16,13,18,20,17,28,16	5,3,3,7,3,6,7,1,2,11	79	75
782	18,16,18,9,12,17,13,12,12,15	0,1,0,2,6,0,0,0,1,1	11,14,13,17,8,15,14,23,24,11	1,3,0,0,1,1,1,1,0,0	150	75
784	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,1,1,0,0,0,1,0,0	0,0,0,0,0,0,2,0,0,0	93	75
785	32,19,18,31,13,15,22,25,28,26	0,0,0,0,0,0,0,0,0,0	20,22,21,22,18,21,26,21,15,40	0,0,0,0,0,0,0,2,0,0	136	75
786	34,20,21,31,16,15,22,25,28,25	3,1,2,2,0,3,0,0,5,1	21,22,22,22,18,23,26,22,16,41	5,2,3,8,2,5,2,2,3,4	136	75
788	10,6,15,14,17,10,8,13,16,12	0,0,1,1,0,1,0,0,0,2	13,11,4,7,17,7,14,7,11,16	0,0,1,0,0,0,0,0,0,0	150	75
792	0,0,0,0,0,0,0,0,0,0	65,74,65,49,66,27,25,57,32,44	1,0,0,0,0,0,0,0,0,0	64,44,60,53,61,47,57,31,34,19	88	75
793	30,34,42,38,27,19,26,29,28,40	123,137,134,128,131,119,122,137,118,131	44,44,25,33,54,40,29,28,22,25	135,120,129,111,139,132,159,131,130,120	84	75
794	13,17,14,15,18,5,12,11,19,15	4,13,2,5,8,18,6,4,10,10	16,15,11,19,31,19,21,12,9,17	5,8,9,7,7,11,10,9,12,8	84	75
795	12,13,11,15,16,4,10,6,16,15	0,1,2,4,1,2,0,3,3,1	16,11,11,11,27,17,14,12,9,10	1,0,1,2,1,1,3,0,2,0	84	75
796	21,26,22,29,36,20,23,18,35,27	11,14,14,13,14,13,12,14,13,23	26,24,25,18,35,27,27,21,17,27	12,16,15,11,19,21,18,13,14,28	84	75
798	79,104,98,117,83,64,79,64,85,83	2,6,2,1,2,2,3,2,2,3	83,92,87,68,98,77,102,71,69,73	2,2,0,2,5,4,4,2,1,2	145	75
799	4,6,5,6,5,5,1,3,7,1	0,2,0,1,1,0,2,0,1,0	0,2,5,3,1,1,3,2,5,1	1,1,0,1,1,1,2,2,1,2	84	75
800	20,19,18,24,12,14,12,20,21,19	1,3,6,3,2,1,5,4,7,4	14,17,16,12,14,10,14,19,19,15	4,2,4,3,4,2,4,5,2,4	84	75
801	43,58,65,67,60,63,51,52,56,64	6,9,5,15,4,5,12,6,5,6	72,57,49,39,54,62,58,47,54,56	13,10,9,5,10,6,6,5,10,11	150	75
802	6,3,9,9,8,7,1,2,11,10	0,0,0,0,0,0,1,0,1,0	7,5,2,8,6,4,11,6,14,6	0,0,0,0,0,0,1,0,1,0	86	75
803	33,50,27,35,24,29,20,34,44,32	129,125,127,142,149,54,86,92,102,96	35,40,20,39,36,33,47,38,44,21	122,115,99,113,112,120,115,114,87,54	81	75
804	1,1,2,1,3,2,0,3,3,6	7,2,5,3,5,2,1,3,1,4	0,1,5,0,2,0,1,2,1,1	1,4,0,1,4,2,2,5,4,0	81	75
807	248,219,278,277,229,263,228,253,222,300	0,0,0,0,0,1,0,0,0,0	223,233,210,235,282,261,243,218,215,201	0,0,0,0,0,0,0,0,0,0	150	75
808	0,0,0,0,0,0,0,2,1,1	136,136,137,166,137,116,118,130,135,137	1,0,1,0,3,0,0,4,0,1	144,149,148,130,173,139,158,163,135,118	92	75
811	0,0,0,0,0,0,0,0,0,0	9,12,9,8,7,9,9,12,13,11	1,0,0,0,0,0,0,0,0,0	7,8,9,4,8,11,12,6,12,5	115	75
812	1,6,3,7,9,5,4,4,3,6	19,17,26,23,17,21,20,19,20,14	6,7,4,4,3,2,5,9,6,2	29,10,21,19,33,16,21,17,23,19	102	75
813	1,6,4,2,2,1,1,7,3,5	0,0,0,1,0,1,0,0,0,0	8,3,7,6,5,0,5,2,3,2	0,0,0,1,0,1,0,0,0,0	100	75
814	0,0,0,0,0,0,0,1,0,0	2,3,2,3,0,0,3,1,1,4	0,0,0,0,0,0,0,0,0,0	4,1,4,1,2,4,4,0,1,1	85	75
816	2,6,4,3,4,4,1,4,3,2	375,381,367,431,364,449,372,379,389,490	6,2,3,3,3,2,4,5,1,7	435,384,407,383,410,379,422,378,464,525	94	75
817	1,1,1,0,0,0,1,1,1,0	1,0,0,0,1,1,0,0,0,0	0,2,0,0,0,0,0,0,2,0	0,0,0,0,0,1,0,0,2,1	150	75
818	1,1,1,0,0,0,1,0,1,0	67,86,65,77,89,42,51,72,62,58	0,2,0,2,2,0,1,0,2,0	56,68,49,77,87,68,87,58,62,39	150	75
819	2,3,3,1,0,4,4,2,1,2	1,1,0,1,2,0,0,0,2,0	4,0,3,13,5,5,4,4,0,1	0,0,0,0,0,0,0,2,2,0	150	75
820	49,38,44,30,48,41,45,32,50,66	0,0,0,0,0,0,0,1,0,2	54,50,37,51,52,48,42,43,59,49	0,0,0,0,0,0,0,0,0,0	150	75
821	1,2,0,1,0,1,0,1,1,0	14,17,22,24,25,26,21,20,25,28	2,0,2,0,0,2,0,0,1,0	26,11,18,14,30,19,21,26,30,16	85	75
833	0,1,2,1,4,0,5,3,0,1	113,137,139,152,128,109,81,111,112,156	1,2,1,0,3,1,3,2,0,0	137,131,135,152,150,125,139,157,171,152	150	75
834	10,8,12,11,13,10,8,8,9,12	142,156,149,150,147,124,110,122,121,133	6,9,12,20,14,14,16,13,10,8	135,141,131,160,169,117,160,139,140,102	81	75
836	14,7,8,13,17,4,5,2,7,8	1,1,0,0,0,1,1,1,3,0	9,15,4,17,20,17,10,9,6,2	0,1,0,0,0,0,1,0,0,0	150	75
837	110,113,125,96,100,45,84,98,85,90	0,0,2,2,1,2,1,1,0,2	110,78,114,108,135,102,104,77,71,40	2,0,1,0,1,2,2,0,2,0	81	75
838	0,0,0,0,0,0,0,2,0,0	54,68,61,75,52,73,46,43,42,50	0,0,0,0,0,0,0,0,0,0	58,52,42,60,53,55,45,48,60,57	79	75
839	9,7,4,2,5,7,3,3,3,6	15,12,21,14,9,19,8,14,14,18	1,6,1,5,4,1,5,3,3,4	16,9,13,15,21,16,13,24,12,10	84	75
840	20,25,19,28,18,11,30,27,19,28	0,1,0,0,0,0,0,0,0,0	25,21,17,20,24,26,22,21,37,32	0,0,0,0,1,0,0,0,0,0	150	75
841	0,0,1,1,1,1,0,0,1,1	0,0,0,0,0,0,0,0,0,0	0,2,1,1,2,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	150	75
843	2,0,1,2,2,1,1,1,2,4	16,14,12,17,13,10,13,15,10,15	1,2,0,6,2,2,0,1,0,1	17,13,31,12,30,12,12,13,12,19	91	75
845	1,2,0,1,1,0,0,0,3,0	54,49,47,51,57,48,37,43,53,70	2,1,0,0,1,4,0,0,2,0	58,55,40,37,66,52,50,41,47,44	107	75
846	0,0,0,0,0,0,0,0,1,0	18,25,25,20,17,11,15,19,19,14	0,0,0,0,0,0,0,0,0,0	13,17,14,20,18,23,30,22,13,17	106	75
847	3,10,2,3,5,7,4,5,5,2	1,0,1,1,0,1,2,0,0,0	2,5,3,3,3,4,3,5,1,5	1,1,0,0,0,0,0,2,1,1	103	75
848	6,7,5,9,11,7,2,6,4,2	0,0,0,0,0,0,1,1,0,0	8,7,2,4,4,4,7,7,7,8	0,0,0,0,0,0,0,0,0,0	132	75
849	1,1,1,0,1,0,0,0,0,0	6,5,4,4,3,2,2,2,7,2	3,0,0,0,0,0,0,0,0,0	6,6,4,2,5,1,5,3,5,3	150	75
850	0,1,1,4,0,1,1,1,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,1,0,0	150	75
851	79,82,86,100,87,84,80,78,81,107	0,0,0,1,0,0,0,0,0,0	101,85,80,71,72,97,97,91,89,120	0,0,0,0,0,0,0,0,1,0	150	75
852	1,3,6,5,4,3,3,0,4,2	1,0,0,1,1,0,0,0,1,0	4,1,3,1,4,5,0,2,4,1	1,0,0,0,0,0,0,0,0,0	104	75
