Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000061462.18,202.70040785234661,0.16793107356176662,0.15360798227752462,1.0932444464921387,0.2742864870496037,0.8335576402766643
ENSMUSG00000049287.5,380.243721694749,0.05244805102091391,0.045598014279291985,1.1502266458285844,0.25005053424691637,0.8201762449323814
ENSMUSG00000043448.13,448.65127023536536,-0.09184016136352198,0.2021968130534663,-0.4542117156873139,0.6496764514484528,0.9499742593369422
ENSMUSG00000020444.19,2779.380976180005,0.04006098622266527,0.03624717902327298,1.1052166624316773,0.2690657185545404,0.8301806356873795
ENSMUSG00000085882.1,142.47747928954965,0.20927854600739892,0.4337320636639756,0.48250651390516724,0.629446172177271,0.9445079736948807
ENSMUSG00000036860.14,559.5049595837968,0.02384638321549204,0.12029424236800192,0.19823378697162936,0.8428621538058513,0.9842394761567813
ENSMUSG00000020441.6,417.3590428798742,0.05590065027462813,0.04701112880682945,1.1890939803706069,0.2344026868940906,0.8084500833694146
ENSMUSG00000048076.14,13978.118371274375,0.0031164825070015417,0.023544283697402676,0.13236684313931119,0.8946941392169164,0.988760496847731
ENSMUSG00000000126.11,427.71805957165714,-0.4261273292643881,0.14542743783537732,-2.9301714697522265,0.00338775008362451,0.24222413097915246
ENSMUSG00000009894.15,13781.448229189666,0.016393639281731022,0.029687597102476804,0.5522049906950306,0.5808079154751604,0.9377118428989637
ENSMUSG00000036819.14,1688.2300988956856,-0.019016839803449766,0.04126032766783445,-0.4608989040645655,0.644871138083541,0.9484038976880683
ENSMUSG00000054519.8,192.4782639583914,-0.01817513825832798,0.10998111216202104,-0.16525690549076177,0.8687417768166197,0.9873851605574671
ENSMUSG00000084145.3,15.659401784763428,0.02212861337404793,0.23970867160376266,0.09231461350979586,0.9264480780466225,0.991361906779588
ENSMUSG00000020472.14,418.56311914154423,-0.19003468422079312,0.0562937808716919,-3.375766936918509,0.0007361024616239738,0.12360263966232027
ENSMUSG00000072893.12,226.833176350751,-0.12408440674611473,0.11839503206243088,-1.0480541673461754,0.29461365107522963,0.8444288561825949
ENSMUSG00000032691.14,33.751364381035266,0.07929262638643889,0.1739204270829613,0.45591324559372054,0.6484523642619464,0.9496066964084574
ENSMUSG00000005417.17,16025.108457000673,0.04692718770781123,0.018134679557888278,2.587704268940264,0.009661789061066768,0.36991165396043046
ENSMUSG00000043648.7,19.68609702303978,-0.1156234803949589,0.2352838856724882,-0.49142116156609694,0.6231286001582441,0.9422913510991616
ENSMUSG00000032633.12,1809.7430769028178,0.005238757498829634,0.033142197626674724,0.15806910446436973,0.8744023455750434,0.9873851605574671
ENSMUSG00000087249.1,31.53455897114112,0.1229671703335325,0.17668356106512295,0.6959740317222189,0.4864450926310647,0.9140741079062049
ENSMUSG00000019373.11,2580.984003155437,0.01453757283175782,0.03390154062693175,0.4288174685550725,0.668056065268531,0.9544671542674834
ENSMUSG00000032615.14,1396.2092335531813,0.07313516524716833,0.0406077943276726,1.8010129941317599,0.07170083189793593,0.6476080656541713
ENSMUSG00000085260.7,15.169722283460768,-0.14800668551003943,0.20268420637298035,-0.7302329478877939,0.46524780619005257,0.9090960321587512
ENSMUSG00000061650.6,1539.2625749094352,0.0067601851470820195,0.031345934387669534,0.21566385814108177,0.8292497752593131,0.9803230917085283
ENSMUSG00000049892.7,1313.1450280456586,0.013268345465500367,0.1154712878612055,0.11490601439769763,0.9085196178745983,0.9908649355601871
ENSMUSG00000000301.16,61.947833962488986,-0.21211067076660658,0.10657903458427512,-1.9901725662459868,0.04657192924531279,0.5852404741189615
ENSMUSG00000062115.15,3984.9986718482746,0.0348071255423994,0.031500103275812104,1.1049844896580592,0.2691663099593393,0.8301806356873795
ENSMUSG00000020538.15,2218.217663891071,-0.1172635277340446,0.08535887097479009,-1.373770838284368,0.16951283709533715,0.7585750787009097
ENSMUSG00000000538.18,13338.930120480063,0.035497027888829885,0.023484134738475784,1.511532286972979,0.1306528889198255,0.7288496898838333
ENSMUSG00000056598.16,414.5574147863549,-0.0875637674165172,0.11715426727931182,-0.7474227738350595,0.454808402676245,0.9062907160794174
ENSMUSG00000042709.15,679.7487100821795,0.04628070935441231,0.04380384412276578,1.0565444718665513,0.29071953424738717,0.8419644326628068
ENSMUSG00000018415.14,3267.40099376574,0.03908258207665952,0.03986115602504644,0.980467853268036,0.326855230345072,0.8560551112955315
ENSMUSG00000020537.9,2005.1565498818613,0.008098334188571248,0.03390328450283139,0.23886577089293295,0.8112096681994563,0.9778563000878687
ENSMUSG00000042650.3,2749.703672196631,-0.010499841340592815,0.03165747386941333,-0.33167022055848566,0.7401382895232109,0.9670646083389948
ENSMUSG00000020536.12,2298.8842100232564,-0.00446032097757366,0.040975779154656757,-0.10885262146544833,0.9133193858527195,0.9908649355601871
ENSMUSG00000002812.4,1859.73164871088,0.002258085971223698,0.0439412545194017,0.05138874608658861,0.9590157522474833,0.9976837172926899
