ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1858	5,2,0,3,0,3,2,4,2,1	133,159,125,115,85,127,106,79,115,91	1,1,2,3,2,1,2,1,1,3	129,134,94,99,118,119,118,121,97,106	150	75
1859	0,0,2,0,0,1,0,0,0,1	7,1,3,4,1,0,2,2,4,0	0,0,1,0,1,0,0,0,1,0	1,6,3,2,1,5,2,3,3,0	108	75
1861	58,50,34,50,45,67,49,38,43,42	14,14,6,6,4,9,11,6,10,13	50,44,59,63,67,41,40,40,52,50	5,15,8,7,6,5,11,7,8,10	150	75
1862	25,18,30,17,24,23,23,18,23,16	0,0,0,0,0,0,0,0,0,0	21,19,17,15,18,25,14,26,24,9	0,1,0,0,0,0,0,0,0,0	110	75
1863	1,1,3,1,2,0,0,3,2,0	41,36,30,31,42,38,30,18,31,33	1,0,0,2,0,1,1,0,2,0	31,29,22,20,37,40,36,23,15,18	150	75
1864	0,0,0,0,1,1,0,0,0,0	0,2,0,0,0,2,3,0,1,0	0,0,0,0,0,0,0,1,0,0	1,2,0,1,0,1,1,0,0,4	93	75
1867	131,123,143,114,109,105,112,117,100,105	2,3,5,4,1,2,4,2,1,2	137,111,112,120,119,121,117,119,112,117	0,1,2,1,3,0,1,6,2,2	144	75
1868	315,302,332,290,279,325,278,252,271,317	1,0,2,2,1,1,4,5,3,4	285,306,262,294,316,274,330,278,297,315	1,2,4,2,5,0,1,3,2,6	105	75
1869	12,10,17,13,9,15,7,11,12,16	7,4,2,1,1,1,2,1,7,5	14,13,13,11,10,15,16,15,13,21	5,5,1,2,5,5,2,4,0,0	108	75
1871	0,0,0,0,0,0,0,0,0,0	12,14,9,8,11,5,4,6,8,7	0,2,0,1,1,0,0,0,0,0	9,14,8,8,10,3,7,3,7,8	133	75
1872	1,0,3,0,1,0,0,0,2,1	5,9,15,10,11,6,14,12,10,12	4,0,2,3,0,0,1,0,2,2	7,13,8,16,9,12,9,6,6,15	146	75
1876	41,34,29,33,34,32,29,41,36,41	0,1,1,1,0,0,0,1,0,2	47,40,27,24,38,40,49,30,34,19	0,0,0,1,0,0,0,0,1,0	150	75
1877	6,2,1,2,1,2,0,4,2,7	0,0,0,0,2,1,0,0,1,0	6,3,2,1,2,2,5,3,0,0	1,1,0,0,1,0,0,1,0,0	100	75
1878	0,0,0,0,0,1,0,0,2,1	0,0,0,0,0,0,0,1,3,0	0,1,2,0,0,2,1,0,0,0	0,0,0,0,0,0,3,1,0,1	82	75
1879	0,0,0,0,2,1,0,0,2,0	4,0,4,2,0,3,0,2,0,5	0,1,2,0,1,3,1,0,0,0	0,2,1,2,0,5,2,1,1,1	82	75
1881	3,2,4,2,5,1,2,3,7,1	14,18,8,20,18,12,16,7,8,13	3,1,2,1,3,1,2,0,2,1	18,11,4,12,12,14,13,7,8,9	80	75
1882	23,23,15,14,11,9,22,20,30,22	83,90,84,85,65,85,55,60,70,65	14,23,11,9,18,26,16,11,12,17	65,60,74,60,78,66,68,54,74,75	146	75
1883	67,81,86,66,59,67,70,57,59,59	5,0,1,2,0,2,2,1,3,4	65,69,78,75,87,70,48,65,60,52	0,2,4,2,5,4,4,1,0,4	150	75
1884	149,171,166,151,124,150,125,117,128,123	5,0,1,2,0,2,2,1,3,4	130,128,149,135,165,134,115,118,134,126	0,2,4,2,5,4,4,1,0,4	150	75
1885	0,1,2,3,0,0,0,0,1,0	20,27,28,21,28,25,28,23,34,26	1,2,0,1,0,0,1,2,0,3	29,33,31,32,18,24,33,27,40,26	81	75
1886	28,26,18,22,21,24,25,12,20,24	43,38,44,35,35,43,31,41,48,47	15,21,14,33,10,12,14,13,27,17	42,56,36,68,37,47,34,36,57,49	150	75
1888	271,224,258,195,208,240,187,163,194,232	7,3,4,4,3,6,1,1,2,4	206,237,187,193,184,212,201,156,190,185	3,3,4,5,0,7,3,2,3,5	142	75
1889	0,2,1,0,0,0,0,1,0,1	0,0,0,0,0,0,0,0,0,0	0,0,0,1,1,0,2,1,0,2	0,0,0,0,0,0,0,0,1,0	102	75
1890	7,8,9,4,5,9,8,6,5,5	88,82,82,81,67,77,81,49,70,80	6,8,7,9,6,11,6,4,3,6	70,91,66,69,77,63,82,70,68,62	150	75
1891	7,6,8,4,5,8,6,5,6,5	1,1,0,3,0,0,0,0,2,2	6,7,5,6,7,10,5,4,5,6	2,0,0,0,0,0,0,0,2,0	150	75
1892	3,5,1,0,2,2,2,1,1,1	35,32,44,23,33,35,34,32,27,29	2,2,1,2,4,2,4,1,6,3	30,49,39,35,31,45,42,42,34,34	108	75
1893	0,1,2,0,0,0,0,0,0,0	25,35,37,30,26,30,28,32,26,22	0,0,1,0,0,1,0,0,0,0	28,35,33,38,25,32,35,48,38,25	84	75
1894	6,6,9,9,9,8,9,11,6,4	0,0,0,0,0,0,0,0,0,0	9,9,13,4,10,7,6,11,10,10	1,0,2,0,1,0,1,1,0,0	150	75
1895	13,11,6,8,13,10,11,12,7,11	11,12,10,13,8,5,4,7,10,16	12,14,15,12,15,16,11,10,6,17	6,7,5,14,6,11,14,6,12,12	87	75
1896	0,0,1,2,0,0,0,1,0,1	20,11,17,13,14,7,6,11,7,7	0,0,0,0,2,0,1,1,0,1	12,15,14,10,9,14,14,16,12,9	98	75
1898	118,150,125,91,127,159,84,98,109,113	2,7,5,1,3,7,1,5,4,5	151,161,143,124,131,105,110,113,132,105	6,9,5,10,9,2,8,8,3,4	150	75
1899	32,24,31,26,31,32,21,17,48,22	4,3,5,2,0,4,0,1,2,0	29,26,21,15,30,23,25,37,18,25	7,3,2,2,2,4,5,1,4,1	150	75
1902	71,57,71,58,64,57,47,47,57,66	0,0,0,0,0,0,0,0,0,0	60,76,70,58,75,78,57,60,72,61	0,1,0,0,0,0,0,0,0,0	150	75
1903	0,1,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,2,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,2,0,0	90	75
1905	13,11,27,18,24,12,14,7,16,11	0,1,0,3,1,0,0,0,1,0	22,19,22,18,17,10,15,26,16,17	2,1,0,0,0,0,0,1,0,1	150	75
1906	73,89,64,70,67,89,61,63,78,79	0,1,1,1,3,0,1,1,0,0	81,81,58,69,79,64,66,55,82,70	0,1,0,0,2,0,0,0,0,1	150	75
1907	291,311,327,292,275,278,262,277,305,296	0,0,0,0,0,0,1,0,0,0	251,291,284,227,315,301,327,274,244,251	0,0,0,0,0,0,0,0,0,0	150	75
1908	3,3,1,5,2,1,0,5,6,4	78,56,81,63,84,73,87,66,59,87	3,8,2,3,1,5,1,2,5,2	74,65,71,68,64,78,63,61,68,77	117	75
1910	74,78,56,67,61,71,58,65,64,71	0,0,1,0,0,0,0,0,1,1	65,70,53,79,64,72,68,79,67,68	1,0,1,1,1,2,2,0,0,0	150	75
1911	0,3,2,3,1,1,2,2,2,2	133,103,145,100,108,130,97,96,114,127	2,3,4,4,5,3,0,3,2,6	123,125,109,119,110,123,135,117,122,110	85	75
1912	0,0,0,0,0,0,0,0,0,0	1,1,1,2,2,0,0,2,1,0	0,0,0,0,0,1,0,0,0,0	0,0,0,1,0,1,0,1,0,0	98	75
1917	3,2,0,1,2,2,1,1,2,4	0,2,2,4,0,1,1,0,1,0	2,2,1,5,4,4,0,0,4,2	1,1,1,3,0,1,6,0,2,2	78	75
1920	11,5,8,3,5,6,4,6,6,9	44,50,55,41,40,40,43,34,45,45	3,4,2,6,0,10,5,5,11,5	51,36,35,36,32,33,40,38,27,35	100	75
1921	80,77,67,67,80,61,60,54,70,61	0,0,0,0,0,0,0,1,1,0	73,82,51,80,64,59,56,66,78,64	1,0,1,0,0,0,0,0,0,3	119	75
1922	1,0,0,0,2,0,1,0,0,0	18,19,21,16,18,22,21,12,22,18	0,0,0,0,1,1,0,0,0,0	18,51,8,25,11,31,13,12,8,23	109	75
1923	139,115,132,116,112,136,105,113,97,117	0,1,0,0,0,0,0,0,0,0	148,114,114,98,112,135,107,124,109,108	0,0,2,0,0,1,0,0,0,0	150	75
1925	1,0,1,1,0,1,2,1,5,1	41,40,44,37,33,27,30,28,32,34	3,1,1,2,2,0,1,1,2,0	36,29,34,24,29,28,37,30,32,32	88	75
1926	34,23,36,44,26,37,22,24,23,37	0,1,1,0,0,0,0,0,0,0	25,32,27,23,35,28,30,22,27,23	0,0,0,0,0,0,0,0,0,0	150	75
1927	0,0,0,0,0,0,0,0,0,0	14,13,5,15,13,8,6,9,11,14	0,0,0,0,0,0,0,0,1,0	7,7,3,6,8,9,14,10,12,4	116	75
1929	1,0,2,4,2,0,2,3,0,2	0,0,0,0,0,0,0,0,0,0	3,3,2,1,0,0,1,2,3,4	1,0,0,0,0,0,0,0,0,0	123	75
1931	148,149,155,129,140,128,101,120,125,120	1,0,0,0,0,0,0,0,0,0	118,141,113,113,139,127,152,118,117,114	0,0,0,0,0,0,0,0,0,0	150	75
1935	1,1,1,0,0,0,0,2,1,1	0,0,0,0,0,0,0,0,0,0	1,1,0,3,2,2,3,2,0,1	0,0,0,1,0,0,0,0,0,2	84	75
1936	6,5,5,4,4,5,3,6,4,6	0,1,3,1,2,0,3,1,2,3	3,5,7,5,2,6,5,5,3,4	2,3,1,2,1,3,1,2,0,0	90	75
1937	7,5,4,1,5,1,2,6,4,3	0,0,0,0,0,0,0,0,0,0	7,8,1,4,6,3,4,7,3,4	0,1,0,0,0,0,0,0,0,0	150	75
1938	67,70,78,50,71,64,59,50,51,65	41,35,37,34,43,30,31,33,47,43	77,59,51,66,53,48,57,47,75,48	41,40,35,40,39,39,35,29,42,34	123	75
1939	19,21,30,15,21,12,13,17,17,14	1,0,3,2,1,0,0,1,1,2	21,12,21,25,13,13,13,14,18,13	0,0,0,2,1,0,0,0,2,0	123	75
1941	16,8,14,15,8,10,14,14,7,18	0,0,0,0,0,0,0,0,0,0	9,15,12,9,13,9,14,20,10,10	0,0,0,0,0,0,0,0,0,1	125	75
1942	5,5,3,2,2,1,0,4,9,4	0,0,0,0,0,0,0,1,0,0	2,6,5,5,6,8,3,12,5,1	1,1,0,1,0,2,1,0,0,1	83	75
1945	14,6,6,17,10,10,11,11,6,2	0,0,1,0,0,0,0,0,0,0	10,10,9,17,13,13,14,8,13,11	0,0,0,1,0,0,0,0,0,2	150	75
1946	10,8,12,13,4,14,16,14,10,15	36,38,52,36,38,32,41,45,48,42	10,13,7,3,10,14,10,12,7,18	48,37,33,40,28,38,37,35,40,44	121	75
1947	387,370,364,375,317,376,312,305,336,378	0,0,0,0,0,0,0,0,0,0	314,362,349,320,347,348,358,352,295,333	0,0,0,0,0,0,0,0,0,2	150	75
1948	1,0,2,0,0,2,4,2,3,2	4,0,1,2,1,0,2,0,0,1	3,1,2,2,0,5,3,2,3,0	1,2,0,0,3,0,3,1,2,2	150	75
1949	228,209,235,192,158,204,191,169,200,201	9,5,6,7,4,4,3,4,7,3	185,188,194,177,201,223,189,163,166,172	8,4,5,6,7,6,6,5,5,2	150	75
1950	195,190,212,173,151,154,164,122,163,142	11,6,13,8,15,10,8,11,9,10	151,164,159,156,138,183,148,152,145,138	10,11,11,9,16,11,10,9,10,11	150	75
1951	62,74,69,68,68,55,66,46,69,50	11,6,13,8,15,10,8,11,9,10	57,66,57,56,36,55,50,56,63,48	10,11,11,9,16,11,10,9,10,11	150	75
1953	3,3,0,1,6,2,5,0,1,0	255,211,302,239,189,239,239,213,208,236	2,2,6,1,2,1,3,5,3,1	228,215,228,213,254,282,300,211,225,214	122	75
1956	520,505,607,505,510,550,457,424,486,487	1,5,3,0,0,3,5,1,5,2	468,477,449,445,527,484,484,508,457,437	5,3,4,1,2,3,1,1,3,2	150	75
1960	287,290,291,255,256,288,240,226,272,234	0,0,0,0,0,0,0,0,0,0	251,314,261,281,269,292,315,261,264,283	0,1,0,0,0,0,0,0,0,0	150	75
1962	0,0,0,0,0,0,1,0,0,0	0,0,0,1,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0	1,3,1,1,1,1,0,0,0,0	133	75
1964	125,127,138,109,109,123,123,93,101,133	0,0,0,0,0,0,0,0,0,0	94,117,107,109,107,108,120,97,112,110	0,0,0,0,1,0,0,0,0,0	118	75
1966	17,17,13,15,10,26,10,12,8,13	0,0,0,0,0,0,0,0,0,0	15,18,15,9,14,23,10,13,19,22	0,0,0,0,0,0,2,0,0,0	150	75
1968	113,97,86,76,80,76,62,84,71,104	0,0,0,1,0,1,0,0,0,0	97,85,90,76,98,89,106,89,98,91	1,0,0,0,0,0,0,1,0,0	117	75
1969	0,1,0,1,0,2,1,1,0,0	20,22,19,23,9,18,18,19,16,16	0,0,0,1,1,0,0,1,0,0	15,31,27,25,19,25,21,30,18,15	80	75
1970	77,84,104,81,40,76,82,48,71,90	0,1,1,0,2,2,1,1,3,0	96,68,48,70,74,90,98,61,72,95	1,0,0,3,1,0,0,0,0,0	108	75
1971	140,155,171,141,169,150,136,107,130,165	0,1,0,0,0,0,0,0,0,0	134,173,154,156,124,141,120,122,136,140	0,0,0,0,1,0,0,0,0,0	120	75
1972	0,0,0,0,0,1,0,0,0,0	0,0,2,0,0,4,0,0,1,3	0,0,0,0,0,0,0,0,0,0	1,0,0,4,0,2,0,1,0,0	113	75
1973	76,79,72,84,64,69,59,44,82,73	0,0,0,0,0,0,0,1,0,0	88,80,73,73,83,71,87,63,68,49	0,0,0,0,0,0,0,0,0,0	150	75
1974	3,10,5,7,2,10,1,3,2,0	98,114,99,92,96,92,109,81,81,83	2,5,1,5,5,4,2,0,3,3	85,124,96,86,85,102,105,102,72,93	150	75
1975	0,0,0,0,2,0,0,1,0,0	5,2,2,2,4,0,0,2,0,0	0,1,1,0,0,1,0,0,0,0	0,4,0,2,1,2,2,0,0,0	90	75
1976	30,39,34,37,34,42,22,19,32,20	0,0,0,0,0,0,1,0,0,0	30,39,42,25,24,34,36,17,28,31	0,0,0,0,0,0,0,0,0,0	150	75
1977	49,58,44,45,36,55,56,45,48,59	192,218,215,202,200,225,188,179,204,185	58,64,57,34,63,47,55,43,54,53	220,223,194,213,202,231,234,246,172,172	87	75
1978	15,5,8,2,19,4,1,12,5,8	7,0,4,0,3,0,1,3,3,3	4,11,6,10,3,15,5,6,5,1	1,5,2,5,4,4,3,1,0,1	105	75
1979	19,9,11,2,25,5,2,15,7,9	2,3,1,0,1,1,1,3,2,3	6,16,7,10,4,17,8,7,5,1	0,2,0,2,0,3,4,0,0,0	122	75
1980	11,4,7,0,9,1,2,6,5,4	2,3,1,0,1,1,1,3,2,3	3,10,3,5,5,6,6,2,0,1	0,2,0,2,0,3,4,0,0,0	92	75
1983	3,0,0,3,0,2,0,1,1,3	48,53,44,38,52,35,34,29,37,32	0,3,0,1,2,1,1,1,4,0	31,47,33,49,45,40,36,38,52,54	91	75
1985	2,0,0,0,2,0,0,1,0,1	71,71,84,56,61,53,64,48,62,72	0,3,0,1,0,0,1,0,0,0	63,61,59,64,62,87,62,77,64,43	80	75
1986	24,18,26,15,21,22,19,23,19,27	26,29,30,25,20,24,28,21,16,31	12,17,22,22,25,27,14,34,29,25	33,30,32,16,33,35,24,25,38,38	105	75
1987	0,2,0,1,0,0,0,0,0,0	0,0,1,0,0,0,2,0,3,1	0,0,0,0,1,0,0,0,1,0	1,1,0,1,1,0,2,1,1,1	79	75
1988	1,4,2,0,2,1,2,1,0,3	48,34,42,26,28,45,35,20,39,46	0,1,0,2,2,2,1,0,2,1	37,51,36,25,35,37,29,37,36,35	79	75
1990	2,1,0,0,1,0,1,0,0,1	0,0,0,0,0,0,0,0,0,0	1,0,1,0,0,1,1,1,1,0	0,0,0,0,0,0,0,0,0,1	93	75
1991	0,0,0,0,0,0,2,0,0,0	0,2,0,0,0,0,0,0,0,0	0,0,1,0,2,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	93	75
1992	0,0,2,0,0,0,1,1,2,0	0,0,0,0,0,0,0,1,0,0	0,0,1,1,0,1,0,0,1,0	0,0,2,0,0,0,0,0,0,0	93	75
1994	1,1,1,1,0,0,1,0,1,0	19,13,22,20,16,12,11,21,21,22	1,1,1,1,0,0,0,0,1,0	16,15,16,11,18,17,23,14,16,15	117	75
1998	0,1,0,2,1,2,0,0,0,1	7,5,5,3,9,13,5,5,2,4	0,1,0,0,1,0,1,1,0,0	7,8,8,8,8,10,12,4,4,8	117	75
1999	6,2,6,5,0,3,8,0,7,5	5,9,9,4,1,4,1,3,3,1	4,3,5,0,1,7,4,3,0,2	4,1,3,1,3,3,7,2,7,2	150	75
2000	10,10,3,2,3,1,7,16,9,2	19,9,21,12,7,10,21,25,17,15	5,6,2,10,16,8,10,9,2,0	21,23,9,13,16,19,24,19,9,8	84	75
2001	2,2,5,0,1,1,2,0,0,5	13,9,12,13,7,7,8,2,7,7	1,1,1,2,0,3,2,1,3,2	7,8,8,9,10,13,5,11,3,4	80	75
2002	6,6,6,12,5,5,8,5,6,2	1,0,0,0,0,0,0,0,0,0	7,6,8,3,4,5,9,3,5,6	0,1,0,0,0,1,0,0,1,0	150	75
2003	10,8,8,16,7,12,10,4,11,7	0,0,0,0,0,0,1,0,1,0	9,9,9,4,9,9,12,5,6,6	0,0,1,0,0,0,0,0,0,0	150	75
2004	0,0,1,0,0,0,1,0,0,0	3,2,3,2,2,5,5,1,5,0	0,0,0,0,0,0,0,0,0,0	1,5,1,5,2,5,5,1,3,3	91	75
2005	1,0,0,2,0,1,0,1,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,2,2,0,0	150	75
2006	6,3,2,8,3,7,12,6,3,10	0,0,0,2,1,0,2,0,0,2	5,6,7,5,9,8,5,0,13,6	3,1,0,1,0,0,2,1,3,0	150	75
2007	26,21,37,25,24,26,31,15,30,25	0,0,1,0,0,0,0,0,0,0	18,17,23,33,20,26,22,33,21,25	0,0,0,0,0,0,0,0,0,0	150	75
2009	0,3,4,3,4,2,2,6,1,3	52,48,48,36,36,37,49,27,32,42	2,2,2,3,3,1,0,3,5,1	52,39,35,44,39,46,34,33,27,31	122	75
2013	42,50,44,26,31,28,23,29,44,29	0,1,5,1,1,0,2,0,0,1	34,33,36,22,25,31,31,46,42,22	2,0,0,0,0,1,0,1,1,0	150	75
2014	41,49,59,70,35,52,59,39,47,50	0,0,0,0,2,0,0,0,0,1	58,64,49,46,64,45,65,47,53,52	0,0,1,1,0,2,0,1,0,3	86	75
2015	6,7,6,6,10,2,9,4,5,4	23,11,16,11,12,21,15,10,11,15	7,8,5,6,13,8,12,3,3,9	11,17,14,12,9,17,8,12,12,12	79	75
2016	47,31,41,35,36,25,32,32,38,42	0,1,2,0,0,0,0,1,0,0	44,49,37,34,23,34,21,35,26,31	0,2,0,0,0,3,0,0,0,1	150	75
2018	118,99,106,120,104,131,138,95,104,146	1,7,7,7,5,8,3,4,4,6	90,123,97,111,88,98,121,134,134,109	4,8,5,8,4,5,3,0,5,2	150	75
2019	13,7,13,9,19,11,6,5,9,12	1,3,2,7,7,1,6,1,3,3	8,15,11,23,10,27,17,21,17,20	5,4,3,1,2,7,5,5,8,8	78	75
2020	1,2,3,1,5,2,1,0,1,0	0,0,1,3,2,0,0,0,2,0	3,1,2,3,2,1,2,2,0,1	1,2,0,0,0,1,0,0,1,0	80	75
2022	0,0,0,1,2,0,0,0,0,0	1,2,2,4,1,5,4,0,1,2	1,0,3,0,2,0,2,1,0,2	1,11,1,1,5,1,2,1,3,2	79	75
2025	41,47,46,39,30,32,38,42,43,38	0,0,1,0,0,0,0,0,0,0	43,35,39,35,26,28,36,42,32,31	1,0,0,0,0,1,0,0,0,0	116	75
2026	12,8,15,12,10,16,23,8,11,11	0,0,1,3,1,1,1,1,1,1	11,11,12,13,10,11,15,11,19,12	1,0,4,2,0,1,1,3,1,2	150	75
2027	0,0,0,1,0,0,0,1,0,0	30,34,29,18,18,27,29,24,28,29	0,0,2,0,0,0,0,1,0,0	23,29,22,28,26,28,20,23,18,21	150	75
2028	0,1,1,0,0,1,1,0,2,1	24,25,11,25,23,10,24,26,22,18	2,0,0,0,0,0,0,1,2,0	29,30,15,28,8,13,19,27,27,15	100	75
2029	2,5,5,4,3,4,1,3,2,2	0,0,0,0,0,0,0,0,0,0	2,2,2,3,3,4,3,0,2,3	0,0,1,0,0,0,0,0,0,0	150	75
2031	7,11,13,15,19,10,12,7,15,16	3,0,5,1,1,2,2,3,0,1	16,14,7,5,8,10,8,15,19,12	0,0,4,2,4,1,4,2,2,3	122	75
2032	6,9,5,2,2,3,2,3,6,0	0,0,0,0,0,0,1,0,0,0	4,0,3,3,1,4,2,7,1,4	2,1,0,1,0,0,0,0,0,0	150	75
2033	2,3,1,0,1,2,4,1,4,1	0,0,0,0,0,0,0,0,0,0	1,0,0,0,1,1,3,3,2,3	0,0,0,0,0,0,0,0,1,1	150	75
2035	2,0,0,3,2,4,2,1,2,2	10,6,3,6,5,4,2,1,7,3	0,4,4,1,3,2,0,1,0,1	7,4,3,3,2,3,3,3,8,6	90	75
2036	1,0,2,0,0,0,0,0,0,0	30,26,22,27,28,16,12,18,22,21	1,2,0,0,0,4,1,1,1,0	28,36,19,18,16,21,23,24,11,13	82	75
2037	129,125,111,86,101,103,110,95,114,101	0,0,0,0,0,0,0,0,0,0	91,121,107,84,109,124,114,119,99,94	0,0,0,0,1,0,0,0,0,0	150	75
2038	15,6,2,8,11,13,8,7,4,10	1,7,2,5,3,2,1,0,3,8	10,9,8,4,6,7,12,3,6,7	2,1,0,4,2,7,4,1,2,2	150	75
2040	6,5,6,3,2,7,6,8,4,2	1,1,2,2,0,2,2,0,3,0	8,11,3,6,5,3,9,12,7,12	1,3,0,1,3,3,0,0,0,2	150	75
2041	1,2,2,2,0,4,3,0,0,1	1,4,1,0,1,1,4,0,0,0	3,1,0,3,2,2,0,0,1,1	0,0,0,0,1,1,0,0,0,0	96	75
2042	4,6,5,7,5,9,11,4,5,3	16,17,30,14,12,28,24,12,16,18	7,6,5,8,7,6,4,2,5,5	15,20,11,16,22,18,20,11,14,19	96	75
2045	0,4,0,0,0,0,0,0,0,0	1,7,3,3,4,1,1,1,1,5	1,0,1,1,0,0,1,0,0,1	2,4,0,4,2,5,2,6,2,4	79	75
2046	3,4,2,1,2,1,2,1,1,1	1,7,3,3,4,1,1,1,1,5	1,4,1,4,1,2,2,2,1,0	2,4,0,4,2,5,2,6,2,4	150	75
2047	3,3,2,1,2,1,2,1,1,1	0,3,0,0,0,0,0,0,0,0	1,4,0,3,1,2,2,2,1,0	1,0,0,0,0,0,1,0,0,1	150	75
2048	12,8,12,15,11,13,8,10,17,5	50,48,56,48,47,46,32,42,34,42	12,17,18,14,4,10,15,6,4,12	42,50,44,39,37,25,48,31,21,46	79	75
2050	81,64,69,62,66,66,69,43,58,56	3,5,5,6,3,1,3,4,3,1	70,84,50,80,55,55,76,48,66,64	1,3,1,2,2,6,2,6,5,1	77	75
2051	0,1,0,1,3,0,0,3,2,1	4,6,2,4,0,4,0,4,0,2	1,3,0,0,0,1,1,1,4,0	0,0,3,1,4,1,2,2,0,0	150	75
2052	1,1,1,0,0,0,0,0,0,1	39,47,56,39,39,50,41,32,47,60	0,0,0,0,0,0,0,0,0,0	46,42,52,47,55,47,28,40,35,54	79	75
2053	39,24,25,22,23,30,15,22,29,24	4,3,3,5,6,6,3,5,5,2	29,31,28,31,23,21,18,18,26,29	0,4,6,5,1,7,8,2,8,8	150	75
2054	47,46,56,44,35,40,48,30,35,26	1,0,0,0,0,0,0,0,0,0	43,35,35,41,33,50,42,38,35,47	0,0,0,0,0,0,0,0,0,0	150	75
2055	13,13,17,11,9,14,14,9,3,11	0,0,0,1,0,0,0,0,0,0	18,9,15,11,9,8,16,22,10,11	0,1,0,0,1,0,0,1,0,1	107	75
2056	7,4,5,6,3,5,3,5,8,7	0,0,0,0,0,0,0,0,0,0	5,3,8,4,2,4,9,4,4,5	0,0,0,0,1,0,0,0,0,0	150	75
2057	95,106,108,75,78,82,89,78,94,98	0,3,1,0,2,1,0,1,4,1	108,84,91,107,106,99,96,87,79,88	0,1,1,0,0,4,0,0,1,0	150	75
2058	26,20,19,23,15,6,14,18,16,10	0,2,1,3,1,0,1,0,0,0	6,17,19,10,11,23,16,16,15,22	0,0,0,0,0,0,0,0,0,0	150	75
2059	43,45,39,40,33,24,38,30,37,32	0,0,0,0,0,0,0,0,0,0	31,31,28,25,36,29,38,27,38,17	0,0,1,0,0,0,0,0,0,0	150	75
2060	29,24,23,26,28,30,19,17,24,33	1,0,0,0,0,0,0,0,0,0	16,13,24,23,19,14,19,17,18,20	0,0,0,0,0,0,0,0,0,0	150	75
2061	90,80,92,66,70,76,83,52,71,77	0,0,0,0,0,0,0,0,0,0	83,84,67,71,61,80,79,64,85,69	0,1,0,0,0,0,0,1,0,0	132	75
2062	0,0,1,0,0,0,0,0,0,0	3,0,1,1,0,2,1,0,2,0	0,0,1,0,0,0,0,0,0,0	1,2,1,2,4,1,1,2,0,1	150	75
2063	19,12,12,25,13,18,13,13,17,20	38,28,45,38,28,26,25,29,32,22	22,8,16,13,16,27,16,25,17,13	17,30,42,37,28,29,31,36,35,34	150	75
2064	15,8,5,10,11,11,12,7,7,10	0,0,0,0,0,0,0,0,0,1	9,18,10,4,5,12,8,4,8,12	0,1,0,0,0,0,0,0,0,0	150	75
2065	15,7,5,10,13,11,12,7,6,11	0,0,1,0,0,0,0,0,0,0	9,18,10,4,5,12,8,4,8,12	0,0,0,0,0,0,0,0,0,0	150	75
2066	31,23,18,24,20,19,20,16,15,22	0,0,1,0,0,0,0,0,0,0	22,43,24,10,14,21,18,9,18,16	0,0,0,0,0,0,0,0,0,0	150	75
2067	19,22,22,20,18,11,14,9,10,17	0,0,0,0,2,0,0,0,0,1	14,27,19,12,12,13,12,10,13,10	0,0,0,0,0,0,0,0,0,0	92	75
2068	0,0,2,0,4,0,1,1,1,0	0,0,0,0,0,2,0,2,1,0	1,0,0,1,0,1,1,0,0,2	3,1,0,0,0,1,1,0,0,2	87	75
2069	2,4,1,1,0,1,2,2,1,1	0,0,0,0,0,0,0,1,0,0	1,2,0,0,2,4,1,0,0,0	0,0,0,0,0,0,0,0,0,0	140	75
2074	1,1,2,0,0,0,0,0,0,0	21,14,14,12,13,8,9,13,14,16	0,1,0,0,1,1,0,1,1,0	8,16,17,14,19,14,17,7,7,17	80	75
2075	23,31,30,13,20,14,14,14,14,25	0,0,0,0,0,0,0,0,0,0	29,20,19,15,18,22,16,22,16,18	0,1,0,0,0,0,0,0,0,0	89	75
2076	3,2,7,0,3,5,3,0,1,1	26,20,45,20,26,22,17,26,22,24	3,1,1,1,3,1,0,3,0,2	22,27,21,32,34,46,35,29,24,27	150	75
2077	17,11,11,7,5,9,10,13,6,8	0,0,0,0,2,1,0,0,1,0	8,9,7,9,6,11,10,7,4,8	0,0,0,0,0,0,0,0,2,0	150	75
2078	7,5,3,2,1,3,5,1,4,4	0,0,0,0,0,0,0,0,0,0	1,4,0,2,4,7,7,4,0,2	0,0,0,0,0,0,0,0,2,1	110	75
2079	40,24,26,31,32,20,29,30,33,34	0,0,0,0,0,1,0,1,1,0	20,40,27,32,31,39,27,24,33,22	1,0,1,0,1,0,3,1,0,0	150	75
2081	0,0,0,0,2,0,2,0,0,0	21,16,15,13,14,17,17,15,12,23	0,0,0,0,0,0,0,0,1,0	24,15,17,20,7,18,22,14,17,13	112	75
2082	0,0,0,0,2,1,0,0,0,1	0,0,0,1,0,0,0,0,0,0	0,0,2,0,2,0,0,1,1,1	0,0,0,0,1,0,0,0,0,0	145	75
2083	290,315,288,288,288,286,300,256,299,301	0,0,0,0,0,0,1,0,0,1	256,381,265,266,292,379,298,295,250,278	0,0,0,0,0,0,0,0,0,0	150	75
